tip	date	distance	residual
BwIM-IRN-28_2015	2015.5	4557.5191560981475	-0.19151116559987713
NIPH-Bru45_2016	2016.5	4558.5191560981475	-0.20074326531084807
NIPH-Bru47_2016	2016.5	4558.5191560981475	-0.20074326531084807
KU-RCF-96_2014	2014.5	4556.5191560981475	-0.18227906588981568
BwIM-KWT-42_2016	2016.5	4558.5191560981475	-0.20074326531084807
KU-RCF-31_2014	2014.5	4556.5191560981475	-0.18227906588981568
BwIM-TUR-38_2015	2015.5	4557.5191560981475	-0.19151116559987713
BwIM-TKM-56_2015	2015.5	4557.5191560981475	-0.19151116559987713
BG2-S27_2008	2008.5	4550.5191560981475	-0.1268864676267185
UK29-05_2005	2005.5	4547.5191560981475	-0.09919016849562468
SKN25_2015	2015.9698630136986	4558.489019111847	0.3041510122075124
BmWS93_2015	2015.6082191780822	4558.12737527623	0.3074897441574649
1_2011	2011.5	4553.5191560981475	-0.15458276675781235
NIPH-Bru2_2006	2006.5	4548.5191560981475	-0.10842226820568612
11-1823-3434_Unknown	2013.6493150684933	4556.16847116664	0.3255745422193286
BwIM-IRQ-11_2014	2014.5	4556.5191560981475	-0.18227906588981568
BwIM-TUR-03_2014	2014.5	4556.5191560981475	-0.18227906588981568
NIPH-Bru6_1999	1999.5	4541.5191560981475	-0.043797570232527505
BwIM-BGR-21_2016	2016.5	4558.5191560981475	-0.20074326531084807
BwIM-TUR-5_2014	2014.5	4556.5191560981475	-0.18227906588981568
BwIM-SYR-14_2015	2015.5	4557.5191560981475	-0.19151116559987713
2010724553_2010	2010.8745433789954	4553.352032810476	0.3095248444642493
UK37-05_2005	2005.5	4547.5191560981475	-0.09919016849562468
BwIM-SYR-23_2016	2016.5	4558.5191560981475	-0.20074326531084807
KU-RCF-64_2014	2014.5	4556.5191560981475	-0.18227906588981568
BwIM-JOR-13_2015	2015.5	4557.5191560981475	-0.19151116559987713
BwIM-XXX-54_2015	2015.5	4557.5191560981475	-0.19151116559987713
BwIM-ALB-46_2015	2015.5	4557.5191560981475	-0.19151116559987713
F9-05_2005	2005.5	4547.5191560981475	-0.09919016849562468
Uk24-06_2006	2006.5	4548.5191560981475	-0.10842226820568612
NIPH-Bru1_2005	2005.5	4547.5191560981475	-0.09919016849562468
NIPH-Bru4_2006	2006.5	4548.5191560981475	-0.10842226820568612
UK19-04_2005	2005.5	4547.5191560981475	-0.09919016849562468
KU-RCF-03_2014	2014.5	4556.5191560981475	-0.18227906588981568
UK23-06_2006	2006.5	4548.5191560981475	-0.10842226820568612
UK14-06_2006	2006.5	4548.5191560981475	-0.10842226820568612
NIPH-Bru24_2012	2012.5	4554.5191560981475	-0.1638148664687833
UK22-04_2004	2004.5	4546.5191560981475	-0.08995806878465373
F1-06B10_2006	2006.5	4548.5191560981475	-0.10842226820568612
ADMAS-G1_2013	2013.203310502283	4555.680799933763	0.2880254341798718
Reference	2001.9890410958903	4544.508197194038	0.43322335418724833
16M-VerC_Unknown	2014.3808219178081	4556.899978015956	0.31882119804868125
2011TE2103111_2011	2011.5	4553.5191560981475	-0.15458276675781235
CNGB1076_2006	2006.5	4548.5191560981475	-0.10842226820568612
CNGB1120_2006	2006.5	4548.5191560981475	-0.10842226820568612
CNGB290_1996	1996.5	4538.5191560981475	-0.016101271100524173
F10-05-2_2005	2005.5	4547.5191560981475	-0.09919016849562468
F3-02_2002	2002.5	4544.5191560981475	-0.07149386936362134
NCTC8223_1900or1951	1925.5	4467.5191560981475	0.6393778083456709
