# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Jan 05 11:23:39 EST 2022 [seed=1641399818326]
# -threads 32 ST11BeastTest.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6452000	-27766.843652248943	-501.2440231173114	-27265.599629131633	2620.8391544697856	-603.8391544697856	8103.4325301919025	135.51692342347235	0.5092679666338172	2.201897359061529	0.28649047164918895	0.2038401981017672	2.291704252542891	0.5067997520108292	21.568787866461598	1.7058925159159946E-4	1.7058925159159949E-4	-27265.599629131633	0.0	-324.20303010968337
6453000	-27763.788601073295	-508.23906942317564	-27255.54953165012	2522.3583661572943	-505.3583661572943	7831.356027218003	151.73367666746228	0.49518807920491775	2.231429616893577	0.28649047164918895	0.20751760055171994	2.218142430938072	0.5612318007625464	28.794221226089245	1.75108203081894E-4	1.7510820308189398E-4	-27255.54953165012	0.0	-300.51133150173837
6454000	-27758.787840282384	-513.8862388677161	-27244.90160141467	2501.3892427402156	-484.38924274021565	7856.4456873023955	155.75680970741942	0.49518807920491775	2.231429616893577	0.28649047164918895	0.20751760055171994	2.242206580092128	0.5371676516084904	28.249486767945577	1.6929920954609852E-4	1.6929920954609852E-4	-27244.90160141467	0.0	-303.2845490040157
6455000	-27759.924767027453	-495.7277532017271	-27264.197013825724	2437.8871010811963	-420.8871010811963	7672.200940001501	148.72275363139343	0.5077570540871769	2.2593204961015663	0.28649047164918895	0.19494862566946086	2.2143157008841388	0.5371676516084904	21.853209874460195	1.7546458489647022E-4	1.7546458489647025E-4	-27264.197013825724	0.0	-304.9068135026177
6456000	-27767.323475015914	-498.73165431776266	-27268.59182069815	2502.010791763698	-485.01079176369785	7818.4851207493175	143.33180651930965	0.5201517058356219	2.343215773668612	0.28649047164918895	0.21464322116366952	2.0983311760744394	0.5371676516084904	24.12693498066105	1.701687851658663E-4	1.7016878516586633E-4	-27268.59182069815	0.0	-308.79471581533
6457000	-27771.657641783997	-505.45739262286406	-27266.20024916113	2630.574081633296	-613.5740816332959	8151.94774255352	148.86266794283515	0.5201517058356219	2.2242729284418665	0.28649047164918895	0.21464322116366952	2.217274021301185	0.5371676516084904	24.12693498066105	1.682800104510533E-4	1.6828001045105325E-4	-27266.20024916113	0.0	-309.9747087333706
6458000	-27770.08511930697	-504.7000316770705	-27265.385087629897	2624.6222502477444	-607.6222502477444	8118.56829185815	129.8449439102988	0.5201517058356219	2.3777774689667877	0.28649047164918895	0.19793028047893904	2.0804824214609945	0.5371676516084904	22.424098822041554	1.741538666249935E-4	1.7415386662499353E-4	-27265.385087629897	0.0	-331.57946745707665
6459000	-27766.64009943993	-504.7794133023823	-27261.86068613755	2501.415993274278	-484.4159932742782	7884.310181788131	146.53582172585615	0.5201517058356219	2.41504972570729	0.28649047164918895	0.19793028047893904	2.0804824214609945	0.49989539486798795	23.311380130407024	1.706863395082949E-4	1.706863395082949E-4	-27261.86068613755	0.0	-313.2569609205833
6460000	-27764.627714929396	-505.2491900682236	-27259.37852486117	2447.6019659801345	-430.60196598013454	7770.011915071437	158.99267642667758	0.5201517058356219	2.390009578477517	0.28649047164918895	0.19793028047893904	2.0648861547428505	0.5405318088159048	23.311380130407024	1.7075204986501924E-4	1.7075204986501924E-4	-27259.37852486117	0.0	-301.281387599593
6461000	-27767.99978457455	-496.07475362090514	-27271.925030953644	2369.249987083226	-352.2499870832262	7533.085973419471	139.81350655559598	0.52682631762734	2.355767601644133	0.28942990698480436	0.19793028047893904	2.0648861547428505	0.565159738521955	22.32830956144848	1.7810213138673824E-4	1.7810213138673832E-4	-27271.925030953644	0.0	-313.2007931703097
6462000	-27767.549422383487	-502.5118585069192	-27265.03756387657	2426.0621500880893	-409.0621500880893	7667.165195878367	139.8209528752671	0.52682631762734	2.355767601644133	0.28942990698480436	0.19793028047893904	2.0595053959023306	0.5705404973624747	22.537729827008054	1.7646731455030993E-4	1.7646731455030987E-4	-27265.03756387657	0.0	-319.2136976480164
6463000	-27761.24045416421	-513.5512342466589	-27247.689219917553	2521.7642858139284	-504.7642858139284	7904.746481805856	142.96306785574143	0.52682631762734	2.355767601644133	0.28157621269048133	0.22714762404431277	2.067359090196654	0.5413231537971009	27.753289756804627	1.7262426440600387E-4	1.7262426440600376E-4	-27247.689219917553	0.0	-316.69455893872276
6464000	-27761.42742436478	-517.3661837879242	-27244.06124057686	2575.7574651052546	-558.7574651052546	8050.856153255902	141.0439545558149	0.52682631762734	2.355767601644133	0.26222175544085646	0.22714762404431277	2.1492310114597695	0.47880568978361027	27.753289756804627	1.68989253434602E-4	1.6898925343460206E-4	-27244.06124057686	0.0	-322.4524632895148
6465000	-27769.483381614875	-519.006904890246	-27250.47647672463	2683.766644806162	-666.7666448061618	8474.1067124159	157.79627660798135	0.52682631762734	2.355767601644133	0.26222175544085646	0.22714762404431277	2.175878163207325	0.4521585380360546	22.71047660183055	1.5877795503665268E-4	1.587779550366527E-4	-27250.47647672463	0.0	-317.4982780917053
6466000	-27762.02264810549	-531.8563329697681	-27230.16631513572	2706.6100704601035	-689.6100704601035	8562.364416756833	158.28562091651028	0.5494811950652797	2.3106400171510875	0.28469446249596203	0.22714762404431277	2.175878163207325	0.4521585380360546	27.896157789038597	1.5784397655315343E-4	1.5784397655315338E-4	-27230.16631513572	0.0	-319.4891135675534
6467000	-27770.15292713136	-515.6694786138495	-27254.48344851751	2609.930141919836	-592.9301419198359	8212.770652543722	154.5110729469384	0.5494811950652797	2.3208422002301474	0.28469446249596203	0.22714762404431277	2.165675980128265	0.4521585380360546	23.82192685600192	1.6663745280776573E-4	1.6663745280776562E-4	-27254.48344851751	0.0	-315.160281770606
6468000	-27769.800811460995	-522.5879918420554	-27247.21281961894	2549.9955775669264	-532.9955775669264	8141.260404491445	154.02358035672182	0.5494811950652797	2.2919486011383725	0.31358806158773683	0.22714762404431277	2.1814440899661984	0.43639042819812124	27.476558237408764	1.6391458097950358E-4	1.6391458097950363E-4	-27247.21281961894	0.0	-315.29497358851376
6469000	-27764.742492584544	-527.0079942209612	-27237.734498363585	2674.6588352721983	-657.6588352721983	8481.665940918947	166.83903099354964	0.5494811950652797	2.2567709831581957	0.25699909339813753	0.24134239710458832	2.176217825806629	0.5191885054671911	25.976014812078137	1.57919174752548E-4	1.5791917475254798E-4	-27237.734498363585	0.0	-309.9347777689041
6470000	-27761.287196058613	-518.4194206505799	-27242.86777540803	2624.7299898653764	-607.7299898653764	8373.666113561323	150.97495421398986	0.5494811950652797	2.2567709831581957	0.25699909339813753	0.24134239710458832	2.176217825806629	0.5191885054671911	21.697417450200607	1.5758070145584913E-4	1.5758070145584902E-4	-27242.86777540803	0.0	-325.7820304787742
6471000	-27765.037557254345	-524.8236370485389	-27240.213920205806	2501.917541344613	-484.9175413446128	8018.062770272058	141.98700711784488	0.5100519218375233	2.2232117837122196	0.25699909339813753	0.24134239710458832	2.2492062984803614	0.5191885054671911	28.96587856349157	1.6798200765170049E-4	1.6798200765170049E-4	-27240.213920205806	0.0	-326.5562525889672
6472000	-27771.80793688396	-538.6012066525807	-27233.20673023138	2656.637373328243	-639.637373328243	8456.761262272126	148.38587965836894	0.5100519218375233	2.2232117837122196	0.2426447264740507	0.24134239710458832	2.2492062984803614	0.533542872391278	31.272476131810027	1.5782599072659267E-4	1.5782599072659264E-4	-27233.20673023138	0.0	-329.3917646742646
6473000	-27772.467152361234	-516.931744172125	-27255.53540818911	2583.335643393683	-566.3356433936829	8318.243702354457	163.69155982434492	0.5142375592650471	2.2412488161797666	0.2384590890465269	0.2394959864272093	2.2492062984803614	0.5173522506011105	21.735053447377037	1.6004103689919695E-4	1.600410368991969E-4	-27255.53540818911	0.0	-311.479677627411
6474000	-27777.13397754632	-519.1784630053298	-27257.95551454099	2733.6661908876044	-716.6661908876044	8432.16257412753	145.05462085026116	0.5142375592650471	2.312730534496985	0.22044353008792356	0.16801426810999062	2.2492062984803614	0.5353678095597139	28.47910319016805	1.6886975796946534E-4	1.6886975796946534E-4	-27257.95551454099	0.0	-318.7625113639725
6475000	-27775.327759980828	-523.7950619514287	-27251.532698029398	2623.6839792879205	-606.6839792879205	8364.869892671031	149.72544762839993	0.5142375592650471	2.312730534496985	0.22044353008792356	0.16801426810999062	2.2492062984803614	0.5353678095597139	24.611613376162953	1.5954915320239184E-4	1.5954915320239179E-4	-27251.532698029398	0.0	-326.556974113934
6476000	-27762.353347352222	-521.7780489747165	-27240.575298377506	2587.6791287583537	-570.6791287583537	8180.323397324627	152.72919232097024	0.5142375592650471	2.335454995406334	0.22044353008792356	0.19239251146288328	2.2021035942181197	0.5353678095597139	26.314306442350055	1.6589778199088752E-4	1.6589778199088744E-4	-27240.575298377506	0.0	-318.0776762737975
6477000	-27766.212332323452	-518.3985131322197	-27247.813819191233	2736.5463973795117	-719.5463973795117	8494.714798574289	154.27701542826736	0.5308659533761342	2.311119657754318	0.21968991858658282	0.2247809795903506	2.1781756811329225	0.5353678095597139	24.11474277800996	1.5900714823762602E-4	1.5900714823762608E-4	-27247.813819191233	0.0	-317.59588936786366
6478000	-27765.52170462177	-523.898542841551	-27241.62316178022	2736.1813135315333	-719.1813135315333	8560.281805864674	162.94251317750928	0.5320938620703157	2.3170206225046095	0.28640155460023975	0.2325577431641143	2.096558408101029	0.5353678095597139	24.5225934863383	1.6073390046635806E-4	1.60733900466358E-4	-27241.62316178022	0.0	-313.58795674393775
6479000	-27762.75903287729	-519.371978286269	-27243.38705459102	2609.823377795141	-592.8233777951409	8241.230702098768	145.485843051146	0.5320938620703157	2.3170206225046095	0.28640155460023975	0.1965072635278726	2.1326088877372706	0.5353678095597139	25.397695216018036	1.633002933966267E-4	1.6330029339662675E-4	-27243.38705459102	0.0	-324.77107894170376
6480000	-27761.963632236184	-531.2809189048178	-27230.682713331367	2726.840875370931	-709.8408753709309	8574.63979558997	154.69580396381076	0.5549534165069967	2.282457866104157	0.28258987786627016	0.1965072635278726	2.132351237154975	0.5511403388397506	27.67731934923172	1.563395235966824E-4	1.5633952359668245E-4	-27230.682713331367	0.0	-322.95766068065217
6481000	-27767.581198368647	-527.1699483705235	-27240.411249998124	2668.5028660568673	-651.5028660568673	8459.290678878859	177.98200581279428	0.5549534165069967	2.282457866104157	0.28258987786627016	0.21184313413890732	2.132351237154975	0.5358044682287159	24.498862526888864	1.5643841537378364E-4	1.5643841537378355E-4	-27240.411249998124	0.0	-301.92751101132086
6482000	-27760.00165882079	-518.2486635658789	-27241.752995254912	2632.6038936564632	-615.6038936564632	8316.277882157283	149.00935891669778	0.5918733603296557	2.282457866104157	0.28258987786627016	0.21184313413890732	2.132351237154975	0.49888452440605696	23.812199591023898	1.633153208995813E-4	1.6331532089958135E-4	-27241.752995254912	0.0	-323.2873459440773
6483000	-27765.91293270361	-517.4328005995333	-27248.480132104076	2733.7868399777212	-716.7868399777212	8485.516640444777	157.62202435581045	0.5598674351001801	2.244853411413233	0.28258987786627016	0.21184313413890732	2.2019616170753746	0.49888452440605696	24.606580694654415	1.6203386521724286E-4	1.620338652172429E-4	-27248.480132104076	0.0	-312.26730159221785
6484000	-27763.545559240676	-524.9993847142085	-27238.54617452647	2637.89200051875	-620.8920005187501	8412.570111714835	150.79376680351922	0.5820539600115324	2.244853411413233	0.24916070662680784	0.21184313413890732	2.213204263403485	0.49888452440605696	25.138926567047314	1.6066478537119397E-4	1.60664785371194E-4	-27238.54617452647	0.0	-325.6207145453889
6485000	-27772.736084817352	-528.8391757273637	-27243.89690908999	2668.440291413882	-651.4402914138818	8367.233862877161	147.60198334207095	0.5291979814437111	2.2977093899810543	0.24767304720245287	0.21184313413890732	2.21469192282784	0.49888452440605696	30.766346420076765	1.6603844495036475E-4	1.6603844495036477E-4	-27243.89690908999	0.0	-321.34061912460317
6486000	-27774.398139017445	-526.9254892575385	-27247.472649759908	2622.0938897593924	-605.0938897593924	8288.221337477124	157.41921475001266	0.5978921408414891	2.269841340034496	0.24767304720245287	0.19631732289158116	2.161523574677388	0.5267525743526151	28.43273460585265	1.6289828172070983E-4	1.628982817207098E-4	-27247.472649759908	0.0	-314.32087307678074
6487000	-27767.003601258224	-514.707934457273	-27252.29566680095	2555.682447146474	-538.6824471464738	7986.136593970826	150.9321340985991	0.5978921408414891	2.27590623653277	0.24767304720245287	0.19025242639330764	2.161523574677388	0.5267525743526151	28.43273460585265	1.7466692588482633E-4	1.7466692588482638E-4	-27252.29566680095	0.0	-308.4921804185102
6488000	-27763.47250192278	-502.5727281415842	-27260.899773781195	2570.76993886586	-553.7699388658598	7968.594686467142	147.39552113703232	0.5766180742380307	2.262205060487339	0.23498178754554674	0.2173694472587576	2.161523574677388	0.5473020557929608	23.568079337744592	1.6479407909486394E-4	1.6479407909486402E-4	-27260.899773781195	0.0	-309.7326269210766
6489000	-27768.058804547054	-509.94317923013074	-27258.115625316925	2450.353241816078	-433.353241816078	7872.121675974972	135.75017194398305	0.5721712716897245	2.183467648798733	0.23498178754554674	0.2173694472587576	2.2447077889143	0.5473020557929608	23.568079337744592	1.671044744785698E-4	1.6710447447856975E-4	-27258.115625316925	0.0	-328.7330861405675
6490000	-27770.783194632077	-514.6273683241809	-27256.155826307895	2576.1339756789553	-559.1339756789553	8101.963974685207	168.81003333457485	0.580318891178364	2.183467648798733	0.23498178754554674	0.2173694472587576	2.2365601694256605	0.5473020557929608	25.00690520775832	1.636314025415716E-4	1.6363140254157152E-4	-27256.155826307895	0.0	-297.4943840019401
6491000	-27760.294222847733	-504.18998705295843	-27256.104235794774	2542.401217553716	-525.4012175537159	8003.6014826769115	141.67943500284477	0.580318891178364	2.2605474657331466	0.2624533809088519	0.2173694472587576	2.2215805347340543	0.45773028018684786	22.887530570082976	1.7157895745572267E-4	1.7157895745572273E-4	-27256.104235794774	0.0	-318.34901543115467
6492000	-27765.503986602813	-504.3940931837906	-27261.109893419023	2517.147979757948	-500.1479797579482	7991.497090633573	144.94105633933037	0.580318891178364	2.2074433789853165	0.2624533809088519	0.2173694472587576	2.2085790258796845	0.5238358757890477	20.755095977976335	1.7034829825414983E-4	1.7034829825414983E-4	-27261.109893419023	0.0	-319.57112352145504
6493000	-27764.4110997258	-512.6062498730706	-27251.804849852728	2506.8958033059225	-489.8958033059225	7948.149957587995	153.3217664201393	0.495220869731687	2.3146746094796753	0.2624533809088519	0.19523623821107577	2.2085790258796845	0.5238358757890477	25.22440057302208	1.703361364874686E-4	1.7033613648746867E-4	-27251.804849852728	0.0	-310.4687579513083
6494000	-27760.374117918436	-512.7412485263937	-27247.632869392044	2689.947424366599	-672.9474243665991	8302.460151267896	150.69044389645794	0.495220869731687	2.300786627483252	0.33046441402441423	0.19523623821107577	2.2095855118194314	0.46870633873016165	25.22440057302208	1.7204189364052717E-4	1.7204189364052722E-4	-27247.632869392044	0.0	-313.1773895311341
6495000	-27760.230084187973	-515.8432844001162	-27244.38679978786	2551.884880509657	-534.8848805096568	8034.666774551443	152.99745654911743	0.4910359562541485	2.276019780579853	0.2443812610978463	0.19523623821107577	2.245157343806302	0.5481694200507967	25.852895938574957	1.65326079221809E-4	1.6532607922180897E-4	-27244.38679978786	0.0	-312.81896898437503
6496000	-27762.51825361993	-510.28362475040205	-27252.23462886953	2604.4458848086383	-587.4458848086383	8157.165633810993	157.02560198148592	0.5158993076582097	2.276019780579853	0.29249674968017964	0.19523623821107577	2.250980189910817	0.46936773395988707	22.91231789428433	1.6545796342459296E-4	1.6545796342459296E-4	-27252.23462886953	0.0	-309.0981588482522
6497000	-27772.190878480054	-528.9812448509329	-27243.20963362912	2788.3161334769115	-771.3161334769115	8866.98708360372	148.7165637637712	0.5158993076582097	2.354217222664015	0.2628483440158063	0.19523623821107577	2.2024311534910286	0.46936773395988707	22.91231789428433	1.5085552134428256E-4	1.5085552134428256E-4	-27243.20963362912	0.0	-336.204767671589
6498000	-27761.375820792393	-527.787116496324	-27233.588704296068	2664.7488543192526	-647.7488543192526	8463.116658598703	147.17111440674813	0.5488616272322856	2.2855892498372636	0.2628483440158063	0.20571217230937558	2.2024311534910286	0.4945574531142628	26.95201947662473	1.607524117092109E-4	1.607524117092109E-4	-27233.588704296068	0.0	-328.3987728761506
6499000	-27760.742851716688	-522.8491820293196	-27237.893669687368	2563.94291348996	-546.9429134899601	8213.542826076116	154.28019231073748	0.48930137810913826	2.297389876259963	0.25170183154661674	0.20571217230937558	2.21884611685322	0.5370486249217086	25.54967564625023	1.6125353973254426E-4	1.612535397325443E-4	-27237.893669687368	0.0	-319.17592887967925
6500000	-27768.485120121364	-516.7937427363199	-27251.691377385043	2722.464367092819	-705.464367092819	8457.661206125766	154.74597039892404	0.48930137810913826	2.297389876259963	0.32307216867408134	0.20571217230937558	2.21884611685322	0.465678287794244	24.25039780129582	1.6772746004806461E-4	1.6772746004806464E-4	-27251.691377385043	0.0	-315.1541109272504
6501000	-27775.79953694884	-515.2476029252556	-27260.551934023588	2407.196180442409	-390.19618044240906	7743.231846619496	174.56934928722706	0.48930137810913826	2.297389876259963	0.32307216867408134	0.20919206783773694	2.213443542451267	0.46760096666783596	25.66328470229258	1.6703714395956793E-4	1.6703714395956796E-4	-27260.551934023588	0.0	-291.0419284569447
6502000	-27763.11918061108	-517.3725202723102	-27245.74666033877	2544.4877826695265	-527.4877826695265	8084.422762842678	158.82959578627086	0.5290310191145418	2.274571381103007	0.2690537396348243	0.2462993510285469	2.2392084446159846	0.44183606450311824	24.976912344234226	1.6395684531803634E-4	1.6395684531803637E-4	-27245.74666033877	0.0	-310.27812134855367
6503000	-27769.223918869022	-530.097093374728	-27239.126825494295	2780.649031275056	-763.6490312750561	8765.204151250311	169.1530733580424	0.5030370432328481	2.274571381103007	0.29504771551651787	0.2462993510285469	2.2125733927399294	0.46847111637917327	24.36246524124546	1.5275146588141509E-4	1.5275146588141506E-4	-27239.126825494295	0.0	-313.97053064254123
6504000	-27773.322965870284	-528.4625331329429	-27244.86043273734	2834.4177887559467	-817.4177887559467	8831.753799649709	150.73856601164246	0.4748761631033923	2.280093580288414	0.29504771551651787	0.2462993510285469	2.2352120736839782	0.46847111637917327	24.36246524124546	1.532390684518331E-4	1.532390684518331E-4	-27244.86043273734	0.0	-330.7381941835885
6505000	-27766.51242962283	-533.3700905972331	-27233.1423390256	2683.565710256801	-666.5657102568011	8583.508815923142	140.3433757284152	0.5404871736423983	2.2965460307886523	0.266966225349773	0.19231738015604752	2.2352120736839782	0.46847111637917327	24.9739470427872	1.56441959225619E-4	1.5644195922561908E-4	-27233.1423390256	0.0	-344.80392878527397
6506000	-27761.523652575182	-522.2382557821161	-27239.285396793068	2609.078357342445	-592.0783573424451	8259.29468104212	137.8339919502842	0.5404871736423983	2.2847982713996737	0.266966225349773	0.19231738015604752	2.168025229534383	0.5474057199177467	24.52978397160017	1.6283702907377145E-4	1.6283702907377145E-4	-27239.285396793068	0.0	-337.0284216217406
6507000	-27769.04424881363	-525.7311199788389	-27243.31312883479	2655.510343838642	-638.5103438386418	8459.33596965619	150.87295761672254	0.5404871736423983	2.2847982713996737	0.266966225349773	0.2282956904328336	2.2043441329555074	0.4751085062198363	24.69557304892779	1.6279756389162128E-4	1.627975638916213E-4	-27243.31312883479	0.0	-327.1305886550464
6508000	-27762.79220269134	-532.1651443594758	-27230.627058331866	2737.7737040520838	-720.7737040520838	8685.170069303927	159.8694737061997	0.5404871736423983	2.2847982713996737	0.266966225349773	0.2282956904328336	2.1639937982156834	0.5154588409596601	26.931065084551065	1.5562569765367995E-4	1.5562569765368E-4	-27230.627058331866	0.0	-320.1583365321979
6509000	-27767.13092953371	-522.8041109778846	-27244.326818555823	2790.873072772029	-773.873072772029	8658.73250663688	153.41090582525635	0.5711280222431773	2.3273434096528076	0.266966225349773	0.18674544582146746	2.1629989045739157	0.4848179923588812	26.010558514081378	1.5872909887347172E-4	1.5872909887347178E-4	-27244.326818555823	0.0	-319.06273009072186
6510000	-27769.67476177735	-520.2323098479606	-27249.44245192939	2714.3407721930453	-697.3407721930453	8496.458117065755	140.44260994546522	0.5711280222431773	2.324912583098904	0.2431102256274732	0.2130322720976708	2.1718658049028012	0.47595109202999575	25.323844711277427	1.6107503002710133E-4	1.6107503002710138E-4	-27249.44245192939	0.0	-330.821682868795
6511000	-27767.46661284364	-526.5449301277016	-27240.92168271594	2630.201454928246	-613.2014549282462	8342.964178474736	165.1878776357814	0.5711280222431773	2.324912583098904	0.2431102256274732	0.2130322720976708	2.1718658049028012	0.47595109202999575	25.770952019306986	1.6685085895750123E-4	1.6685085895750125E-4	-27240.92168271594	0.0	-311.4446269060298
6512000	-27765.897791077557	-531.504084406677	-27234.393706670882	2818.4357770828765	-801.4357770828765	8843.821703537007	151.9926463636399	0.5711280222431773	2.324912583098904	0.2431102256274732	0.2171982030017007	2.1718658049028012	0.47178516112596586	25.770952019306986	1.498239292570852E-4	1.4982392925708514E-4	-27234.393706670882	0.0	-329.7489971222509
6513000	-27771.69426846422	-522.0620890286077	-27249.63217943561	2713.682231421261	-696.6822314212609	8584.232953571327	156.21944293199167	0.5711280222431773	2.324912583098904	0.2431102256274732	0.2171982030017007	2.1718658049028012	0.47178516112596586	23.435419932379975	1.5800329264516373E-4	1.5800329264516367E-4	-27249.63217943561	0.0	-320.67847487936046
6514000	-27765.61670473973	-512.1241351743353	-27253.492569565395	2469.9408452670664	-452.9408452670664	7921.441529738921	146.99305470003284	0.584326359213051	2.2942235893651053	0.2431102256274732	0.23468885976562587	2.1718658049028012	0.47178516112596586	24.52185259554986	1.7102641944345692E-4	1.7102641944345692E-4	-27253.492569565395	0.0	-317.7158271633519
6515000	-27767.770650241524	-525.4653142597735	-27242.30533598175	2790.2518199716687	-773.2518199716687	8725.513060905674	148.07957780212715	0.5076870546604509	2.2942235893651053	0.33329463862268915	0.23481395335939065	2.1718658049028012	0.45811495908958505	23.91402430439695	1.5832544730342882E-4	1.5832544730342885E-4	-27242.30533598175	0.0	-331.2463664553055
6516000	-27775.976311888935	-517.3268857455037	-27258.64942614343	2743.765291004769	-726.7652910047691	8515.238530375485	170.23633568522317	0.517526331628606	2.2942235893651053	0.33329463862268915	0.23481395335939065	2.1618081731412273	0.4583333138830038	23.91402430439695	1.6033697223224398E-4	1.6033697223224403E-4	-27258.64942614343	0.0	-300.94883379615834
6517000	-27767.781739716444	-509.8026068959997	-27257.979132820445	2632.42969352016	-615.4296935201601	8242.765919444402	146.19519306370356	0.5487040094455773	2.1310303324972444	0.33329463862268915	0.21797173802069542	2.2228892529394706	0.5461100284743452	22.840170234401192	1.6419423466495388E-4	1.6419423466495386E-4	-27257.979132820445	0.0	-319.5971517418076
6518000	-27762.210303656673	-509.8197932201889	-27252.390510436486	2580.157282316498	-563.1572823164979	8113.7223567197925	153.95004985390455	0.5797266093004422	2.1514983760913697	0.31045448947849513	0.21797173802069542	2.2147068022288	0.5256419848802196	22.840170234401192	1.650179391916461E-4	1.650179391916461E-4	-27252.390510436486	0.0	-311.8635945166497
6519000	-27765.174962036723	-515.5581624651022	-27249.61679957162	2562.8633044386097	-545.8633044386097	8025.688704474258	148.38800243446968	0.5797266093004422	2.240310174268386	0.2358003941718988	0.21797173802069542	2.20054909935838	0.5256419848802196	28.685616891241537	1.69801601377874E-4	1.69801601377874E-4	-27249.61679957162	0.0	-311.4295099278061
6520000	-27765.27295282655	-501.2684783799533	-27264.0044744466	2488.1534706022785	-471.1534706022785	7829.05024708802	128.37648087782713	0.5797266093004422	2.240310174268386	0.27974665585492187	0.21797173802069542	2.150911886509739	0.5313329360458371	22.002330052644204	1.7310836986124395E-4	1.7310836986124384E-4	-27264.0044744466	0.0	-330.5033750507418
6521000	-27770.308205456455	-495.17373471587433	-27275.13447074058	2502.694231052425	-485.69423105242504	7833.058268993037	143.27109576007217	0.5797266093004422	2.240310174268386	0.30649079386461286	0.19972009462696197	2.150911886509739	0.5228404414298795	20.65624259942325	1.763192736718627E-4	1.7631927367186268E-4	-27275.13447074058	0.0	-312.17141300131385
6522000	-27765.74913862657	-508.10649138181384	-27257.642647244753	2447.77485235732	-430.77485235732	7801.154105119324	147.9875396977546	0.5935589602816945	2.240310174268386	0.30649079386461286	0.19972009462696197	2.121352064028772	0.5385679129295944	24.773120428424075	1.7079584809312351E-4	1.7079584809312357E-4	-27257.642647244753	0.0	-312.2165575355919
6523000	-27770.13606098003	-510.24741359058123	-27259.88864738945	2628.7870370839937	-611.7870370839937	8185.3490621904275	164.13464496110967	0.5294927298919928	2.264327559248129	0.2824734088848699	0.19972009462696197	2.185418294418474	0.5385679129295944	24.773120428424075	1.6606420930442037E-4	1.6606420930442042E-4	-27259.88864738945	0.0	-298.2215700063025
6524000	-27768.527317296765	-505.5784810925285	-27262.948836204236	2655.171222342886	-638.1712223428858	8233.020423778504	132.63374051082073	0.5294927298919928	2.330761733619745	0.2824734088848699	0.20156731604436148	2.1566925283054714	0.4990122832535814	23.47701398257737	1.7070934914429874E-4	1.7070934914429874E-4	-27262.948836204236	0.0	-327.58870441779516
6525000	-27772.055193522887	-517.4242088144581	-27254.63098470843	2599.747937370058	-582.747937370058	8154.002700693341	149.53983277716162	0.5294927298919928	2.330761733619745	0.2824734088848699	0.20156731604436148	2.1566925283054714	0.4990122832535814	28.54123418335997	1.6610719780020444E-4	1.661071978002044E-4	-27254.63098470843	0.0	-312.45975700763694
6526000	-27763.652288578734	-517.4771478929609	-27246.175140685773	2664.0777683019837	-647.0777683019837	8354.762858737196	156.2424400911673	0.5294927298919928	2.330761733619745	0.2824734088848699	0.23104865601146268	2.1566925283054714	0.46953094328648015	25.025962497349187	1.6237695957072162E-4	1.6237695957072167E-4	-27246.175140685773	0.0	-312.86196751748747
6527000	-27766.821032933563	-519.4312089656571	-27247.389823967907	2758.5310119415617	-741.5310119415617	8548.893385402189	152.98487999548078	0.543810925359063	2.2986626325064203	0.24399182019409188	0.21582563859498471	2.2319960424478738	0.46571294089758825	24.533578866514805	1.6385300731646605E-4	1.638530073164661E-4	-27247.389823967907	0.0	-319.02117548880585
6528000	-27765.531227630352	-523.5139542811223	-27242.01727334923	2769.3514302489007	-752.3514302489007	8577.90884858036	143.27252838226346	0.4934017106490798	2.313050314211461	0.2570395217955919	0.21582563859498471	2.259473760480696	0.4612090542682088	26.472679324857765	1.6141733112642296E-4	1.6141733112642296E-4	-27242.01727334923	0.0	-328.96339269470053
6529000	-27767.57520168083	-528.0598242861022	-27239.515377394728	2488.974843862258	-471.9748438622578	8024.038915912822	162.03259127720892	0.5669945899977364	2.2394574348628042	0.28869930826166357	0.21582563859498471	2.2278139740146243	0.4612090542682088	28.450495523770233	1.658042334459975E-4	1.6580423344599753E-4	-27239.515377394728	0.0	-310.8009894857727
6530000	-27759.041797889557	-506.0376151462501	-27253.004182743305	2599.7130427490893	-582.7130427490893	8102.111939362867	148.44311503072683	0.5535811500623019	2.1730903131142547	0.28869930826166357	0.21582563859498471	2.2435315212743037	0.5252720686925136	23.61462686133183	1.6329573342693427E-4	1.6329573342693427E-4	-27253.004182743305	0.0	-312.05983710930747
6531000	-27761.36233340536	-510.9619070263579	-27250.400426379	2611.972358684792	-594.9723586847922	8155.257801141725	144.2192856924025	0.51848946707375	2.1958289123470762	0.2788690989700872	0.20291724865373953	2.2786232042628556	0.5252720686925136	23.61462686133183	1.7213263884843547E-4	1.7213263884843547E-4	-27250.400426379	0.0	-321.10413040537463
