tip	date	distance	residual
BwIM-TKM-56_2015	2015.5	0.006310323286469505	-2.813269096422202E-4
BwIM-IRN-28_2015	2015.5	0.006331019986469505	-2.606302096422198E-4
NIPH-Bru45_2016	2016.5	0.006279868786469505	-3.1156595815958876E-4
BG2-S27_2008	2008.5	0.006330648186469504	-2.625101700206448E-4
Phil1136-12_2012	2012.5	0.006360085086469505	-2.3221146409011656E-4
SKN25_2015	2015.9698630136986	0.006260497786469504	-3.310511769592855E-4
UK29-05_2005	2005.5	0.006257837086469506	-3.359676244685389E-4
11-1823-3434_Unknown	2013.6493150684933	0.006342017186469505	-2.500317424545982E-4
BwIM-TUR-27_2015	2015.5	0.006323923286469505	-2.677269096422203E-4
1_2011	2011.5	0.006383682086469505	-2.0882991557274848E-4
UK22-06_2006	2006.5	0.006334868186469505	-2.587210729859072E-4
NIPH-Bru2_2006	2006.5	0.0063738943864695054	-2.1969487298590697E-4
BwIM-IRQ-11_2014	2014.5	0.0063394458864695045	-2.5241976112485263E-4
2010724553_2010	2010.8745433789954	0.006391614986469505	-2.0103177112906507E-4
BwIM-SYR-14_2015	2015.5	0.006332498786469505	-2.591514096422203E-4
NIPH-Bru40_2014	2014.5	0.006389306386469505	-2.0255926112485237E-4
BwIM-IRQ-32_2014	2014.5	0.006409626986469505	-1.8223866112485228E-4
BwIM-TUR-40_2014	2014.5	0.006401941286469505	-1.899243611248524E-4
NIPH-Bru48_2016	2016.5	0.006419846486469505	-1.7158825815958862E-4
BwIM-TUR-17_2014	2014.5	0.006409508386469505	-1.8235726112485195E-4
UK37-05_2005	2005.5	0.006344877886469504	-2.489268244685403E-4
BwIM-BGR-21_2016	2016.5	0.0063652882864695046	-2.2614645815958925E-4
BwIM-TUR-5_2014	2014.5	0.006417532686469505	-1.7433296112485258E-4
BwIM-TUR-03_2014	2014.5	0.006339768586469505	-2.520970611248523E-4
NIPH-Bru6_1999	1999.5	0.006371432586469505	-2.236648333643317E-4
BwIM-XXX-54_2015	2015.5	0.006331913986469505	-2.5973620964222024E-4
BwIM-XXX-12_2015	2015.5	0.006356397986469505	-2.3525220964222028E-4
F8-01-155_2001	2001.5	0.006338563686469505	-2.561028303990683E-4
F9-05_2005	2005.5	0.006356567286469505	-2.372374244685397E-4
BmWS93_2015	2015.6082191780822	0.006331714286469505	-2.599125936598532E-4
UK3-06_2006	2006.5	0.006281600486469505	-3.119887729859071E-4
16M-VerB_Unknown	2009.7123287671234	0.006488318386469506	-1.0457877199032944E-4
Reference	1960.875	0.006817879186469505	2.144599531190101E-4
16M-VerC_Unknown	2014.3808219178081	0.006487352386469505	-1.0453893821935761E-4
2011TE2103111_2011	2011.5	0.006492737086469505	-9.977491557274822E-5
CNGB1076_2006	2006.5	0.006459195586469505	-1.3439367298590747E-4
CNGB1120_2006	2006.5	0.006474319786469505	-1.1926947298590736E-4
CNGB290_1996	1996.5	0.006474113386469505	-1.2163038781222695E-4
F10-05-2_2005	2005.5	0.0065172700864695055	-7.653462446853901E-5
F3-02_2002	2002.5	0.006501031586469505	-9.341947891643599E-5
BwIM-SOM-36a_2014	2014.5	0.006693247786469505	1.0138213887514805E-4
NIPH-Bru11_2010	2010.5	0.006710263486469505	1.175360329446198E-4
NIPH-Bru1_2005	2005.5	0.006650665486469505	5.686077553146082E-5
NIPH-Bru9_2003	2003.5	0.006621300586469505	2.7064972566196235E-5
NIPH-Bru24_2012	2012.5	0.006687212886469505	9.491633590988369E-5
NIPH-Bru46_2016	2016.5	0.006731089286469505	1.3965454184041142E-4
UK14-06_2006	2006.5	0.006660917686469505	6.732842701409267E-5
UK23-06_2006	2006.5	0.006684296286469505	9.070702701409299E-5
Uk24-06_2006	2006.5	0.006739729786469505	1.4614052701409242E-4
UK22-04_2004	2004.5	0.006757851486469505	1.6383132404882827E-4
F1-06B10_2006	2006.5	0.006799105686469505	2.055164270140927E-4
